Rating_ID,Customer_ID,Product_ID,Rating,Review_Text,Rating_Date
RAT_000563,CUST_00031,PROD_00488,4,"Works as described, pleased with quality.",2026-07-06 23:29:28
RAT_000564,CUST_02127,PROD_00307,5,Top notch performance and build.,2026-05-18 10:03:50
RAT_000565,CUST_00624,PROD_00503,4,"Good product, very satisfied with the purchase.",2026-08-02 17:05:39
RAT_000566,CUST_02165,PROD_00208,5,Top notch performance and build.,2026-09-02 12:53:53
RAT_000567,CUST_00665,PROD_00511,5,Top notch performance and build.,2026-04-06 21:50:51
RAT_000568,CUST_02647,PROD_00033,4,Value for money. Delivery was fast.,2026-08-15 08:28:40
RAT_000569,CUST_02647,PROD_00034,2,Could have been better. Material feels average.,2026-08-19 08:30:07
RAT_000570,CUST_00846,PROD_00151,4,"Works as described, pleased with quality.",2026-04-22 11:07:32
RAT_000571,CUST_00846,PROD_00158,3,Okay for the price point.,2026-04-20 11:10:23
RAT_000572,CUST_02298,PROD_00514,4,"Works as described, pleased with quality.",2026-08-05 00:04:32
RAT_000573,CUST_01950,PROD_00337,2,Could have been better. Material feels average.,2026-05-17 18:05:08
RAT_000574,CUST_01555,PROD_00587,2,Could have been better. Material feels average.,2026-07-21 21:57:34
RAT_000575,CUST_02693,PROD_00088,5,"Exceptional quality, surpassed expectations!",2026-08-31 03:29:33
RAT_000576,CUST_02291,PROD_00107,4,"Good product, very satisfied with the purchase.",2026-06-21 18:08:10
RAT_000577,CUST_02032,PROD_00457,4,"Works as described, pleased with quality.",2026-06-16 14:00:44
RAT_000578,CUST_01092,PROD_00056,4,Value for money. Delivery was fast.,2026-04-05 09:21:53
RAT_000579,CUST_00038,PROD_00456,4,"Good product, very satisfied with the purchase.",2026-03-29 14:44:38
RAT_000580,CUST_01171,PROD_00273,4,"Works as described, pleased with quality.",2026-08-07 19:25:16
RAT_000581,CUST_00461,PROD_00386,3,Meets basic expectations.,2026-04-26 02:11:23
RAT_000582,CUST_00883,PROD_00590,3,Decent purchase. Average experience.,2026-06-26 18:35:28
RAT_000583,CUST_00127,PROD_00281,4,"Works as described, pleased with quality.",2026-04-30 23:56:32
RAT_000584,CUST_00281,PROD_00197,3,Decent purchase. Average experience.,2026-09-08 04:21:58
RAT_000585,CUST_01675,PROD_00450,5,"Exceptional quality, surpassed expectations!",2026-08-23 12:01:41
RAT_000586,CUST_00871,PROD_00484,3,Okay for the price point.,2026-09-02 03:24:26
RAT_000587,CUST_02549,PROD_00162,4,"Good product, very satisfied with the purchase.",2026-07-21 05:41:55
RAT_000588,CUST_02377,PROD_00567,4,Value for money. Delivery was fast.,2026-06-12 05:09:03
RAT_000589,CUST_02626,PROD_00495,4,Value for money. Delivery was fast.,2026-06-13 03:18:17
RAT_000590,CUST_01366,PROD_00029,3,Okay for the price point.,2026-07-18 22:02:33
RAT_000591,CUST_00451,PROD_00093,4,"Works as described, pleased with quality.",2026-03-30 16:59:06
RAT_000592,CUST_00914,PROD_00157,3,Okay for the price point.,2026-06-03 10:48:13
RAT_000593,CUST_00404,PROD_00194,4,"Good product, very satisfied with the purchase.",2026-07-19 09:44:48
RAT_000594,CUST_02886,PROD_00262,5,Top notch performance and build.,2026-04-06 11:11:44
RAT_000595,CUST_02655,PROD_00073,5,"Exceptional quality, surpassed expectations!",2026-06-17 06:11:29
RAT_000596,CUST_00885,PROD_00031,3,Decent purchase. Average experience.,2026-07-14 20:44:26
RAT_000597,CUST_00885,PROD_00019,4,"Good product, very satisfied with the purchase.",2026-07-16 20:44:57
RAT_000598,CUST_00162,PROD_00449,1,Not as expected. Would not recommend.,2026-03-18 03:14:47
RAT_000599,CUST_01267,PROD_00503,5,"Exceptional quality, surpassed expectations!",2026-06-03 07:22:01
RAT_000600,CUST_01484,PROD_00328,4,"Good product, very satisfied with the purchase.",2026-07-15 13:14:23
RAT_000601,CUST_01484,PROD_00302,3,Okay for the price point.,2026-07-14 13:16:18
RAT_000602,CUST_01606,PROD_00205,4,"Works as described, pleased with quality.",2026-08-07 17:08:14
RAT_000603,CUST_01325,PROD_00118,3,Decent purchase. Average experience.,2026-07-29 08:21:03
RAT_000604,CUST_01480,PROD_00176,3,Decent purchase. Average experience.,2026-07-10 20:32:37
RAT_000605,CUST_02443,PROD_00160,5,"Exceptional quality, surpassed expectations!",2026-05-30 03:43:35
RAT_000606,CUST_01494,PROD_00434,3,Decent purchase. Average experience.,2026-04-28 10:29:06
RAT_000607,CUST_02672,PROD_00242,4,"Works as described, pleased with quality.",2026-04-01 15:21:49
RAT_000608,CUST_02672,PROD_00211,4,"Works as described, pleased with quality.",2026-03-28 15:23:52
RAT_000609,CUST_02672,PROD_00212,3,Okay for the price point.,2026-04-02 15:25:09
RAT_000610,CUST_01487,PROD_00106,3,Meets basic expectations.,2026-05-16 22:45:08
RAT_000611,CUST_01487,PROD_00122,3,Decent purchase. Average experience.,2026-05-16 22:49:07
RAT_000612,CUST_02211,PROD_00271,4,"Works as described, pleased with quality.",2026-04-11 12:01:21
RAT_000613,CUST_02368,PROD_00244,3,Meets basic expectations.,2026-04-30 02:30:53
RAT_000614,CUST_02261,PROD_00130,3,Decent purchase. Average experience.,2026-04-25 00:22:57
RAT_000615,CUST_01681,PROD_00082,5,"Exceptional quality, surpassed expectations!",2026-07-20 08:33:14
RAT_000616,CUST_01509,PROD_00028,3,Decent purchase. Average experience.,2026-04-14 07:20:03
RAT_000617,CUST_02176,PROD_00174,3,Okay for the price point.,2026-05-12 19:07:44
RAT_000618,CUST_02176,PROD_00207,3,Decent purchase. Average experience.,2026-05-12 19:10:44
RAT_000619,CUST_00033,PROD_00193,4,"Good product, very satisfied with the purchase.",2026-07-13 23:29:33
RAT_000620,CUST_01362,PROD_00470,4,Value for money. Delivery was fast.,2026-03-25 02:35:53
RAT_000621,CUST_02033,PROD_00323,5,"Exceptional quality, surpassed expectations!",2026-04-13 17:41:13
RAT_000622,CUST_02040,PROD_00256,4,Value for money. Delivery was fast.,2026-08-07 14:39:53
RAT_000623,CUST_02876,PROD_00024,5,Top notch performance and build.,2026-08-24 19:00:02
RAT_000624,CUST_02337,PROD_00073,4,"Good product, very satisfied with the purchase.",2026-08-03 19:08:12
RAT_000625,CUST_01391,PROD_00319,4,"Works as described, pleased with quality.",2026-07-20 03:07:37
RAT_000626,CUST_00171,PROD_00472,4,Value for money. Delivery was fast.,2026-09-09 18:00:16
RAT_000627,CUST_01496,PROD_00478,3,Okay for the price point.,2026-04-04 14:54:44
RAT_000628,CUST_00397,PROD_00006,5,Top notch performance and build.,2026-04-17 13:21:28
RAT_000629,CUST_01077,PROD_00091,5,Absolutely loved this! Highly recommended.,2026-06-27 17:33:40
RAT_000630,CUST_02058,PROD_00621,3,Meets basic expectations.,2026-07-11 04:19:39
RAT_000631,CUST_01475,PROD_00513,3,Okay for the price point.,2026-03-24 13:51:29
RAT_000632,CUST_00989,PROD_00323,3,Meets basic expectations.,2026-08-15 13:20:13
RAT_000633,CUST_00059,PROD_00241,3,Decent purchase. Average experience.,2026-04-09 05:47:23
RAT_000634,CUST_01704,PROD_00027,4,"Works as described, pleased with quality.",2026-09-13 14:59:55
RAT_000635,CUST_01704,PROD_00024,4,"Works as described, pleased with quality.",2026-09-08 15:01:52
RAT_000636,CUST_02442,PROD_00529,3,Decent purchase. Average experience.,2026-07-12 16:17:26
RAT_000637,CUST_02047,PROD_00347,4,"Works as described, pleased with quality.",2026-06-13 02:49:26
RAT_000638,CUST_01640,PROD_00285,4,"Good product, very satisfied with the purchase.",2026-07-03 21:11:10
RAT_000639,CUST_01305,PROD_00367,3,Meets basic expectations.,2026-07-10 10:27:25
RAT_000640,CUST_02795,PROD_00200,3,Meets basic expectations.,2026-05-06 07:27:33
RAT_000641,CUST_02795,PROD_00178,4,"Works as described, pleased with quality.",2026-05-05 07:30:22
RAT_000642,CUST_02795,PROD_00169,4,Value for money. Delivery was fast.,2026-05-01 07:31:09
RAT_000643,CUST_02795,PROD_00202,3,Okay for the price point.,2026-05-03 07:32:41
RAT_000644,CUST_01358,PROD_00147,3,Meets basic expectations.,2026-03-24 02:35:51
RAT_000645,CUST_01727,PROD_00270,4,Value for money. Delivery was fast.,2026-06-16 15:41:23
RAT_000646,CUST_00631,PROD_00260,3,Okay for the price point.,2026-07-12 23:33:44
RAT_000647,CUST_02862,PROD_00258,4,"Works as described, pleased with quality.",2026-04-21 11:53:39
RAT_000648,CUST_02086,PROD_00095,4,"Works as described, pleased with quality.",2026-03-20 04:37:35
RAT_000649,CUST_01839,PROD_00533,4,"Good product, very satisfied with the purchase.",2026-07-19 21:06:22
RAT_000650,CUST_00870,PROD_00298,3,Decent purchase. Average experience.,2026-05-25 04:46:49
RAT_000651,CUST_01654,PROD_00525,3,Okay for the price point.,2026-06-17 09:11:50
RAT_000652,CUST_01226,PROD_00118,4,"Good product, very satisfied with the purchase.",2026-07-13 12:18:30
RAT_000653,CUST_01903,PROD_00517,3,Meets basic expectations.,2026-04-19 16:59:25
RAT_000654,CUST_00746,PROD_00039,4,"Works as described, pleased with quality.",2026-06-04 09:07:07
RAT_000655,CUST_00746,PROD_00033,4,"Good product, very satisfied with the purchase.",2026-06-05 09:11:24
RAT_000656,CUST_00543,PROD_00253,4,"Works as described, pleased with quality.",2026-06-16 03:22:09
RAT_000657,CUST_01198,PROD_00353,3,Decent purchase. Average experience.,2026-08-29 09:35:41
RAT_000658,CUST_01655,PROD_00306,3,Meets basic expectations.,2026-08-12 10:55:09
RAT_000659,CUST_00576,PROD_00187,4,"Works as described, pleased with quality.",2026-07-23 10:51:44
RAT_000660,CUST_01130,PROD_00134,4,"Good product, very satisfied with the purchase.",2026-09-14 04:50:14
RAT_000661,CUST_00217,PROD_00134,5,"Exceptional quality, surpassed expectations!",2026-07-03 16:13:18
RAT_000662,CUST_02855,PROD_00319,3,Decent purchase. Average experience.,2026-08-10 04:22:45
RAT_000663,CUST_00668,PROD_00448,4,"Good product, very satisfied with the purchase.",2026-05-28 21:36:40
RAT_000664,CUST_01346,PROD_00153,3,Decent purchase. Average experience.,2026-04-16 00:15:29
RAT_000665,CUST_01799,PROD_00320,3,Meets basic expectations.,2026-06-24 04:18:09
RAT_000666,CUST_01667,PROD_00349,2,Could have been better. Material feels average.,2026-08-07 05:16:43
RAT_000667,CUST_00255,PROD_00462,3,Meets basic expectations.,2026-04-15 01:31:49
RAT_000668,CUST_00255,PROD_00444,4,Value for money. Delivery was fast.,2026-04-16 01:33:00
RAT_000669,CUST_02767,PROD_00085,4,"Good product, very satisfied with the purchase.",2026-08-27 06:26:17
RAT_000670,CUST_00304,PROD_00177,4,Value for money. Delivery was fast.,2026-06-22 14:23:25
RAT_000671,CUST_02519,PROD_00433,4,"Works as described, pleased with quality.",2026-04-19 02:08:54
RAT_000672,CUST_02519,PROD_00448,3,Meets basic expectations.,2026-04-20 02:12:35
RAT_000673,CUST_02217,PROD_00110,5,"Exceptional quality, surpassed expectations!",2026-05-09 22:37:38
RAT_000674,CUST_02724,PROD_00016,3,Meets basic expectations.,2026-06-22 06:14:11
RAT_000675,CUST_01260,PROD_00200,5,"Exceptional quality, surpassed expectations!",2026-05-30 13:07:10
RAT_000676,CUST_01260,PROD_00184,4,"Good product, very satisfied with the purchase.",2026-06-02 13:11:49
RAT_000677,CUST_00464,PROD_00292,5,Absolutely loved this! Highly recommended.,2026-09-01 06:02:37
RAT_000678,CUST_01617,PROD_00549,4,"Good product, very satisfied with the purchase.",2026-05-31 00:47:07
RAT_000679,CUST_00491,PROD_00473,3,Decent purchase. Average experience.,2026-06-15 01:22:34
RAT_000680,CUST_01088,PROD_00478,4,Value for money. Delivery was fast.,2026-04-21 08:06:38
RAT_000681,CUST_01756,PROD_00458,4,"Good product, very satisfied with the purchase.",2026-08-01 04:02:53
RAT_000682,CUST_02950,PROD_00517,3,Okay for the price point.,2026-04-04 07:15:40
RAT_000683,CUST_02950,PROD_00524,4,"Good product, very satisfied with the purchase.",2026-04-03 07:16:20
RAT_000684,CUST_02624,PROD_00025,3,Meets basic expectations.,2026-07-16 22:16:02
RAT_000685,CUST_01181,PROD_00505,4,"Works as described, pleased with quality.",2026-05-21 14:54:54
RAT_000686,CUST_01181,PROD_00532,4,"Works as described, pleased with quality.",2026-05-20 14:56:57
RAT_000687,CUST_02274,PROD_00188,3,Okay for the price point.,2026-04-10 14:15:56
RAT_000688,CUST_02927,PROD_00443,4,Value for money. Delivery was fast.,2026-06-01 17:43:12
RAT_000689,CUST_00932,PROD_00582,3,Decent purchase. Average experience.,2026-05-31 14:26:21
RAT_000690,CUST_01238,PROD_00027,5,"Exceptional quality, surpassed expectations!",2026-07-22 06:01:37
RAT_000691,CUST_00392,PROD_00162,3,Decent purchase. Average experience.,2026-06-24 23:28:02
RAT_000692,CUST_01002,PROD_00486,5,"Exceptional quality, surpassed expectations!",2026-06-11 07:09:17
RAT_000693,CUST_02004,PROD_00221,4,Value for money. Delivery was fast.,2026-03-19 00:52:27
RAT_000694,CUST_01765,PROD_00499,4,"Works as described, pleased with quality.",2026-05-08 16:08:16
RAT_000695,CUST_01612,PROD_00118,3,Okay for the price point.,2026-06-01 06:57:22
RAT_000696,CUST_02183,PROD_00387,4,"Good product, very satisfied with the purchase.",2026-09-02 13:01:28
RAT_000697,CUST_02063,PROD_00494,4,"Works as described, pleased with quality.",2026-08-21 06:41:01
RAT_000698,CUST_01621,PROD_00035,3,Decent purchase. Average experience.,2026-03-25 20:28:47
RAT_000699,CUST_00200,PROD_00014,5,Absolutely loved this! Highly recommended.,2026-05-02 04:08:09
RAT_000700,CUST_00787,PROD_00408,3,Okay for the price point.,2026-05-06 13:09:58
RAT_000701,CUST_01247,PROD_00453,3,Okay for the price point.,2026-05-19 02:24:58
RAT_000702,CUST_00442,PROD_00305,3,Okay for the price point.,2026-04-27 12:19:27
RAT_000703,CUST_00442,PROD_00316,4,"Works as described, pleased with quality.",2026-04-29 12:20:16
RAT_000704,CUST_01061,PROD_00158,3,Okay for the price point.,2026-03-19 06:48:00
RAT_000705,CUST_01942,PROD_00096,5,"Exceptional quality, surpassed expectations!",2026-04-30 17:03:10
RAT_000706,CUST_02235,PROD_00195,4,Value for money. Delivery was fast.,2026-09-05 20:35:20
RAT_000707,CUST_00337,PROD_00266,3,Okay for the price point.,2026-06-17 02:17:22
RAT_000708,CUST_02207,PROD_00155,4,Value for money. Delivery was fast.,2026-04-13 03:30:10
RAT_000709,CUST_02521,PROD_00003,3,Okay for the price point.,2026-05-06 08:50:35
RAT_000710,CUST_02390,PROD_00324,3,Decent purchase. Average experience.,2026-04-25 12:45:32
RAT_000711,CUST_00588,PROD_00151,5,"Exceptional quality, surpassed expectations!",2026-05-26 02:02:50
RAT_000712,CUST_01853,PROD_00096,3,Meets basic expectations.,2026-03-24 14:58:37
RAT_000713,CUST_00799,PROD_00289,4,Value for money. Delivery was fast.,2026-08-11 21:54:11
RAT_000714,CUST_01701,PROD_00207,4,"Works as described, pleased with quality.",2026-04-09 15:02:55
RAT_000715,CUST_02172,PROD_00279,4,"Works as described, pleased with quality.",2026-03-27 07:04:19
RAT_000716,CUST_02324,PROD_00179,3,Decent purchase. Average experience.,2026-07-25 02:12:38
RAT_000717,CUST_01972,PROD_00152,4,"Good product, very satisfied with the purchase.",2026-05-12 16:19:57
RAT_000718,CUST_00947,PROD_00271,3,Okay for the price point.,2026-08-12 02:35:26
RAT_000719,CUST_01487,PROD_00108,4,"Works as described, pleased with quality.",2026-09-04 11:04:17
RAT_000720,CUST_00573,PROD_00091,4,"Works as described, pleased with quality.",2026-05-26 23:36:28
RAT_000721,CUST_00573,PROD_00089,4,Value for money. Delivery was fast.,2026-05-28 23:39:26
RAT_000722,CUST_02508,PROD_00463,3,Decent purchase. Average experience.,2026-07-27 04:27:36
RAT_000723,CUST_00913,PROD_00296,5,"Exceptional quality, surpassed expectations!",2026-08-31 20:55:28
RAT_000724,CUST_02819,PROD_00328,4,"Works as described, pleased with quality.",2026-04-26 01:31:49
RAT_000725,CUST_01867,PROD_00433,4,"Works as described, pleased with quality.",2026-07-05 13:56:43
RAT_000726,CUST_01867,PROD_00430,3,Decent purchase. Average experience.,2026-07-03 13:58:20
RAT_000727,CUST_01867,PROD_00428,4,"Works as described, pleased with quality.",2026-07-06 14:01:11
RAT_000728,CUST_02095,PROD_00571,3,Okay for the price point.,2026-08-18 01:39:49
RAT_000729,CUST_02382,PROD_00611,4,"Good product, very satisfied with the purchase.",2026-06-23 22:00:14
RAT_000730,CUST_02382,PROD_00618,3,Decent purchase. Average experience.,2026-06-27 22:04:56
RAT_000731,CUST_02382,PROD_00606,4,Value for money. Delivery was fast.,2026-06-23 22:05:54
RAT_000732,CUST_02934,PROD_00246,4,Value for money. Delivery was fast.,2026-06-22 03:54:13
RAT_000733,CUST_02359,PROD_00595,4,"Works as described, pleased with quality.",2026-09-09 18:40:01
RAT_000734,CUST_02359,PROD_00622,5,"Exceptional quality, surpassed expectations!",2026-09-08 18:42:12
RAT_000735,CUST_00364,PROD_00371,2,Could have been better. Material feels average.,2026-04-08 14:42:39
RAT_000736,CUST_00364,PROD_00344,4,Value for money. Delivery was fast.,2026-04-13 14:45:16
RAT_000737,CUST_00889,PROD_00266,4,"Works as described, pleased with quality.",2026-07-15 14:33:21
RAT_000738,CUST_00330,PROD_00090,5,Absolutely loved this! Highly recommended.,2026-03-22 11:36:23
RAT_000739,CUST_02781,PROD_00429,2,Slightly disappointed with specs.,2026-03-27 01:47:25
RAT_000740,CUST_02781,PROD_00423,3,Meets basic expectations.,2026-03-28 01:50:11
RAT_000741,CUST_01222,PROD_00072,4,"Works as described, pleased with quality.",2026-07-07 21:27:16
RAT_000742,CUST_02036,PROD_00301,4,Value for money. Delivery was fast.,2026-08-08 13:29:25
RAT_000743,CUST_02193,PROD_00507,2,Slightly disappointed with specs.,2026-07-09 17:00:50
RAT_000744,CUST_01626,PROD_00370,3,Okay for the price point.,2026-04-24 08:57:27
RAT_000745,CUST_01122,PROD_00361,4,Value for money. Delivery was fast.,2026-04-18 20:23:13
RAT_000746,CUST_02224,PROD_00280,2,Slightly disappointed with specs.,2026-03-22 10:46:32
RAT_000747,CUST_02708,PROD_00023,4,"Good product, very satisfied with the purchase.",2026-07-03 22:36:01
RAT_000748,CUST_01414,PROD_00324,4,"Good product, very satisfied with the purchase.",2026-03-20 10:18:33
RAT_000749,CUST_01350,PROD_00118,3,Okay for the price point.,2026-08-07 06:36:33
RAT_000750,CUST_02404,PROD_00190,3,Decent purchase. Average experience.,2026-05-10 22:00:15
RAT_000751,CUST_02654,PROD_00373,5,Top notch performance and build.,2026-06-13 10:00:53
RAT_000752,CUST_02654,PROD_00346,4,Value for money. Delivery was fast.,2026-06-13 10:01:53
RAT_000753,CUST_02391,PROD_00603,2,Slightly disappointed with specs.,2026-04-28 04:13:51
RAT_000754,CUST_01908,PROD_00114,4,"Works as described, pleased with quality.",2026-03-15 19:16:28
RAT_000755,CUST_00282,PROD_00149,4,Value for money. Delivery was fast.,2026-06-27 07:42:21
RAT_000756,CUST_00521,PROD_00125,3,Meets basic expectations.,2026-06-09 19:18:57
RAT_000757,CUST_01882,PROD_00147,3,Decent purchase. Average experience.,2026-08-04 17:07:35
RAT_000758,CUST_02532,PROD_00279,4,"Good product, very satisfied with the purchase.",2026-07-25 15:12:38
RAT_000759,CUST_00564,PROD_00011,5,Top notch performance and build.,2026-04-02 11:03:22
RAT_000760,CUST_02444,PROD_00020,5,"Exceptional quality, surpassed expectations!",2026-06-30 03:49:41
RAT_000761,CUST_00011,PROD_00063,3,Okay for the price point.,2026-07-17 02:13:50
RAT_000762,CUST_00410,PROD_00467,5,"Exceptional quality, surpassed expectations!",2026-05-25 13:36:09
RAT_000763,CUST_01927,PROD_00228,4,"Works as described, pleased with quality.",2026-09-07 14:55:19
RAT_000764,CUST_02048,PROD_00379,4,"Works as described, pleased with quality.",2026-05-22 09:35:24
RAT_000765,CUST_02032,PROD_00448,4,"Good product, very satisfied with the purchase.",2026-05-05 00:58:30
RAT_000766,CUST_02054,PROD_00500,3,Decent purchase. Average experience.,2026-06-08 05:04:05
RAT_000767,CUST_02738,PROD_00319,4,"Good product, very satisfied with the purchase.",2026-08-22 08:18:00
RAT_000768,CUST_02738,PROD_00304,3,Okay for the price point.,2026-08-20 08:20:38
RAT_000769,CUST_01592,PROD_00009,3,Meets basic expectations.,2026-03-15 05:47:26
RAT_000770,CUST_01945,PROD_00240,3,Okay for the price point.,2026-03-28 04:24:58
RAT_000771,CUST_00812,PROD_00238,5,Top notch performance and build.,2026-05-27 21:51:50
RAT_000772,CUST_00196,PROD_00553,4,Value for money. Delivery was fast.,2026-05-04 12:46:01
RAT_000773,CUST_02672,PROD_00453,3,Decent purchase. Average experience.,2026-05-18 14:49:21
RAT_000774,CUST_00194,PROD_00359,4,"Good product, very satisfied with the purchase.",2026-07-22 21:06:27
RAT_000775,CUST_02692,PROD_00133,4,"Good product, very satisfied with the purchase.",2026-08-20 17:37:30
RAT_000776,CUST_01067,PROD_00011,4,"Good product, very satisfied with the purchase.",2026-06-09 18:28:41
RAT_000777,CUST_00043,PROD_00545,4,"Good product, very satisfied with the purchase.",2026-07-18 04:37:35
RAT_000778,CUST_02205,PROD_00101,3,Okay for the price point.,2026-07-14 22:02:55
RAT_000779,CUST_01286,PROD_00136,4,Value for money. Delivery was fast.,2026-08-23 01:15:00
RAT_000780,CUST_00940,PROD_00497,4,"Good product, very satisfied with the purchase.",2026-08-28 19:32:41
RAT_000781,CUST_00673,PROD_00472,4,"Works as described, pleased with quality.",2026-04-17 00:39:56
RAT_000782,CUST_01501,PROD_00579,4,"Works as described, pleased with quality.",2026-07-16 17:04:12
RAT_000783,CUST_01861,PROD_00223,4,"Works as described, pleased with quality.",2026-08-29 14:04:46
RAT_000784,CUST_01861,PROD_00224,4,Value for money. Delivery was fast.,2026-08-30 14:08:21
RAT_000785,CUST_02573,PROD_00629,4,"Works as described, pleased with quality.",2026-04-03 02:50:36
RAT_000786,CUST_00032,PROD_00200,5,Absolutely loved this! Highly recommended.,2026-04-07 16:21:58
RAT_000787,CUST_02353,PROD_00251,2,Slightly disappointed with specs.,2026-07-14 12:47:40
RAT_000788,CUST_02634,PROD_00616,5,Absolutely loved this! Highly recommended.,2026-04-24 17:23:04
RAT_000789,CUST_01649,PROD_00494,4,Value for money. Delivery was fast.,2026-04-21 16:07:57
RAT_000790,CUST_01900,PROD_00608,4,Value for money. Delivery was fast.,2026-05-22 14:03:32
RAT_000791,CUST_01035,PROD_00285,4,"Works as described, pleased with quality.",2026-04-15 06:30:07
RAT_000792,CUST_01035,PROD_00287,3,Decent purchase. Average experience.,2026-04-18 06:34:57
RAT_000793,CUST_01174,PROD_00447,4,"Good product, very satisfied with the purchase.",2026-04-03 10:37:05
RAT_000794,CUST_01174,PROD_00444,4,"Good product, very satisfied with the purchase.",2026-04-04 10:38:47
RAT_000795,CUST_01855,PROD_00586,4,"Good product, very satisfied with the purchase.",2026-04-17 12:13:38
RAT_000796,CUST_01230,PROD_00382,3,Meets basic expectations.,2026-08-08 14:28:37
RAT_000797,CUST_00671,PROD_00054,5,Absolutely loved this! Highly recommended.,2026-08-11 22:06:40
RAT_000798,CUST_02406,PROD_00028,4,Value for money. Delivery was fast.,2026-04-04 23:33:47
RAT_000799,CUST_02406,PROD_00018,4,"Works as described, pleased with quality.",2026-04-01 23:38:14
RAT_000800,CUST_01133,PROD_00007,3,Okay for the price point.,2026-06-09 01:56:09
RAT_000801,CUST_00834,PROD_00542,4,"Works as described, pleased with quality.",2026-04-22 16:53:08
RAT_000802,CUST_02387,PROD_00181,4,"Works as described, pleased with quality.",2026-07-06 04:55:52
RAT_000803,CUST_01509,PROD_00040,4,"Works as described, pleased with quality.",2026-03-31 14:25:28
RAT_000804,CUST_01645,PROD_00506,4,"Good product, very satisfied with the purchase.",2026-05-11 06:27:19
RAT_000805,CUST_00051,PROD_00255,3,Meets basic expectations.,2026-07-07 12:23:35
RAT_000806,CUST_00051,PROD_00263,4,"Works as described, pleased with quality.",2026-07-04 12:25:33
RAT_000807,CUST_02390,PROD_00296,4,Value for money. Delivery was fast.,2026-06-10 05:46:50
RAT_000808,CUST_00880,PROD_00292,4,"Good product, very satisfied with the purchase.",2026-08-08 02:13:43
RAT_000809,CUST_00880,PROD_00279,3,Decent purchase. Average experience.,2026-08-09 02:17:40
RAT_000810,CUST_01467,PROD_00597,5,"Exceptional quality, surpassed expectations!",2026-08-25 08:08:48
RAT_000811,CUST_00410,PROD_00499,4,"Works as described, pleased with quality.",2026-04-25 10:13:56
RAT_000812,CUST_01977,PROD_00533,3,Decent purchase. Average experience.,2026-04-02 09:48:43
RAT_000813,CUST_02890,PROD_00417,3,Decent purchase. Average experience.,2026-07-21 07:49:04
RAT_000814,CUST_02758,PROD_00240,3,Okay for the price point.,2026-06-17 23:30:04
RAT_000815,CUST_00373,PROD_00092,4,"Works as described, pleased with quality.",2026-04-07 19:05:44
RAT_000816,CUST_01944,PROD_00092,4,"Good product, very satisfied with the purchase.",2026-07-23 00:43:49
RAT_000817,CUST_02674,PROD_00295,4,"Works as described, pleased with quality.",2026-06-22 23:52:12
RAT_000818,CUST_02097,PROD_00343,2,Slightly disappointed with specs.,2026-03-22 02:11:32
RAT_000819,CUST_02097,PROD_00348,4,"Works as described, pleased with quality.",2026-03-19 02:12:40
RAT_000820,CUST_00377,PROD_00192,5,"Exceptional quality, surpassed expectations!",2026-05-24 12:29:44
RAT_000821,CUST_02699,PROD_00559,4,"Good product, very satisfied with the purchase.",2026-09-03 06:31:28
RAT_000822,CUST_00110,PROD_00239,4,Value for money. Delivery was fast.,2026-05-27 06:28:50
RAT_000823,CUST_02572,PROD_00123,5,"Exceptional quality, surpassed expectations!",2026-03-22 06:49:49
RAT_000824,CUST_00627,PROD_00115,4,"Works as described, pleased with quality.",2026-04-10 05:45:44
RAT_000825,CUST_02473,PROD_00485,5,"Exceptional quality, surpassed expectations!",2026-08-27 17:33:36
RAT_000826,CUST_00989,PROD_00085,4,"Good product, very satisfied with the purchase.",2026-05-26 07:02:00
RAT_000827,CUST_00989,PROD_00086,3,Decent purchase. Average experience.,2026-05-27 07:03:41
RAT_000828,CUST_02499,PROD_00172,4,"Good product, very satisfied with the purchase.",2026-09-06 10:50:51
RAT_000829,CUST_00602,PROD_00042,4,"Good product, very satisfied with the purchase.",2026-08-22 18:52:15
RAT_000830,CUST_00602,PROD_00005,4,Value for money. Delivery was fast.,2026-08-24 18:53:19
RAT_000831,CUST_00505,PROD_00282,2,Could have been better. Material feels average.,2026-08-05 16:35:55
RAT_000832,CUST_00553,PROD_00200,4,"Good product, very satisfied with the purchase.",2026-06-04 22:00:40
RAT_000833,CUST_00249,PROD_00258,3,Decent purchase. Average experience.,2026-07-06 10:15:20
RAT_000834,CUST_00920,PROD_00196,4,"Good product, very satisfied with the purchase.",2026-05-17 13:45:57
RAT_000835,CUST_00920,PROD_00191,4,"Works as described, pleased with quality.",2026-05-18 13:48:03
RAT_000836,CUST_00552,PROD_00327,3,Meets basic expectations.,2026-06-24 22:06:09
RAT_000837,CUST_00523,PROD_00168,3,Okay for the price point.,2026-07-30 19:25:27
RAT_000838,CUST_00499,PROD_00144,4,Value for money. Delivery was fast.,2026-07-16 00:58:16
RAT_000839,CUST_00716,PROD_00203,5,Top notch performance and build.,2026-04-03 10:45:50
RAT_000840,CUST_00600,PROD_00382,3,Meets basic expectations.,2026-07-17 00:24:04
RAT_000841,CUST_01233,PROD_00342,3,Decent purchase. Average experience.,2026-06-17 00:35:59
RAT_000842,CUST_01233,PROD_00368,3,Okay for the price point.,2026-06-18 00:38:22
RAT_000843,CUST_01233,PROD_00369,5,Absolutely loved this! Highly recommended.,2026-06-17 00:43:05
